TCI,HYDRO_GP,Transect,SPECIES,Year,medYear,time,mTCI
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.595
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.63
10,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.5625
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.57
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.57
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.475
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.72
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.675
9,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.42
10,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.54
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.72
13,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.8075
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.57
10,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.4675
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.72
10,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.6375
0,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0
10,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.68
12,Group 5,51,Eucalyptus largiflorens,2018,2018,0,0.765
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
10,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.4875
11,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
10,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.455
10,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.455
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
10,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
10,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
10,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.4875
11,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.63
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.665
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.665
11,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
0,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
13,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.8075
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
11,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
12,Group 5,52,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
12,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
11,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
11,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
11,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.68
12,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.765
11,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.5625
11,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
0,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
10,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.56
11,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.68
0,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
12,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
11,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
11,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
12,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
12,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
11,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
5,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.025
11,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
0,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
11,Group 1,53,Eucalyptus largiflorens,2018,2018,0,0.675
11,Group 1,53,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.52
0,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.525
8,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.245
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.68
6,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.07
11,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.595
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.4875
0,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0
0,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0
8,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.245
0,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0
9,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.42
9,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.42
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.525
11,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.675
11,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.5625
9,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.375
10,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.5625
7,Group 0,54,Eucalyptus largiflorens,2018,2018,0,0.15
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.4875
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.6
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.49
9,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.42
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.525
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.56
9,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.35
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.4875
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.5625
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
0,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0
9,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.375
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.52
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.52
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.52
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.5625
9,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.4
9,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.4125
10,Group 0,55,Eucalyptus largiflorens,2018,2018,0,0.56
12,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
10,Group 5,56,Eucalyptus largiflorens,2018,2018,0,0.64
9,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.48
10,Group 5,56,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 5,56,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 5,56,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.64
10,Group 5,56,Acacia stenophylla,2018,2018,0,0.54
9,Group 5,56,Acacia stenophylla,2018,2018,0,0.45
10,Group 5,56,Acacia stenophylla,2018,2018,0,0.45
10,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
11,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
13,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.8075
10,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.56
11,Group 5,56,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 5,56,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 5,56,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 5,56,Acacia stenophylla,2018,2018,0,0.57
11,Group 5,56,Acacia stenophylla,2018,2018,0,0.57
11,Group 5,56,Acacia stenophylla,2018,2018,0,0.57
10,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.64
11,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
10,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.56
12,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
10,Group 5,56,Acacia stenophylla,2018,2018,0,0.54
11,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
9,Group 5,56,Acacia stenophylla,2018,2018,0,0.4
11,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
11,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
10,Group 5,56,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.49
10,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
10,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.64
11,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
11,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
7,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.1125
11,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
9,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.4125
10,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.52
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
10,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
10,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.64
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
10,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
10,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.525
0,Group 2,57,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.675
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.56
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.5625
8,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.21
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.56
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.68
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.6375
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.52
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
8,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.3
8,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.3
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.52
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.68
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.6
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.64
0,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0
7,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.15
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.4875
11,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.675
10,Group 2,58,Eucalyptus largiflorens,2018,2018,0,0.525
8,Group 1,59,Acacia stenophylla,2018,2018,0,0.3
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.39
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.42
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.45
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.4
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.325
8,Group 1,59,Acacia stenophylla,2018,2018,0,0.3
8,Group 1,59,Acacia stenophylla,2018,2018,0,0.275
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.39
8,Group 1,59,Acacia stenophylla,2018,2018,0,0.25
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.39
7,Group 1,59,Acacia stenophylla,2018,2018,0,0.21
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.42
8,Group 1,59,Acacia stenophylla,2018,2018,0,0.3
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.48
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.42
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.45
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.45
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.375
9,Group 1,59,Acacia stenophylla,2018,2018,0,0.42
11,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.6
11,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
11,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.675
11,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.52
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.52
11,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
9,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.45
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.5625
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.52
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.4875
11,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.595
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 5,60,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.5625
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.56
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.64
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.64
11,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.68
10,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.52
12,Group 5,60,Eucalyptus largiflorens,2018,2018,0,0.7225
10,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
10,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.525
0,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
10,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.56
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
10,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.525
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
11,mixed,61,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.6
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.64
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.6
11,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.68
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.64
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.6
0,mixed,61,Eucalyptus largiflorens,2018,2018,0,0
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.64
0,mixed,61,Eucalyptus largiflorens,2018,2018,0,0
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.64
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.425
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.5625
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.56
10,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.6
8,mixed,61,Eucalyptus largiflorens,2018,2018,0,0.1875
10,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
10,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.5625
10,Group 5,62,Eucalyptus largiflorens,2018,2018,0,0.5625
0,Group 5,62,Acacia stenophylla,2018,2018,0,0
8,Group 5,62,Acacia stenophylla,2018,2018,0,0.25
11,Group 5,62,Eucalyptus largiflorens,2018,2018,0,0.68
5,Group 5,62,Acacia stenophylla,2018,2018,0,0.08
10,Group 5,62,Eucalyptus largiflorens,2018,2018,0,0.64
9,Group 5,62,Acacia stenophylla,2018,2018,0,0.4
11,Group 5,62,Eucalyptus largiflorens,2018,2018,0,0.6375
11,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
5,Group 5,62,Acacia stenophylla,2018,2018,0,0.05
11,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
8,Group 5,62,Acacia stenophylla,2018,2018,0,0.36
13,Group 5,62,Eucalyptus largiflorens,2018,2018,0,0.8075
11,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
10,Group 5,62,Eucalyptus largiflorens,2018,2018,0,0.5625
11,Group 5,62,Eucalyptus largiflorens,2018,2018,0,0.675
10,Group 5,62,Eucalyptus largiflorens,2018,2018,0,0.6
0,Group 5,62,Acacia stenophylla,2018,2018,0,0
11,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
12,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
11,Group 5,62,Acacia stenophylla,2018,2018,0,0.475
8,Group 5,62,Acacia stenophylla,2018,2018,0,0.25
11,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
11,Group 5,62,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
9,Group 5,62,Acacia stenophylla,2018,2018,0,0.325
9,Group 5,62,Acacia stenophylla,2018,2018,0,0.375
9,Group 5,62,Acacia stenophylla,2018,2018,0,0.4
8,Group 5,62,Acacia stenophylla,2018,2018,0,0.32
10,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
10,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
11,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
10,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
12,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
11,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
10,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.4875
10,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.5625
11,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.675
10,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
10,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.64
11,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
11,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
12,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
12,Group 5,63,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
